datetime,channels
2019-01-01T00:00:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1486.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 727.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1099.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 44.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.7, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 3.0, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 21.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 13.3, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.8, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.6, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 4.1, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 34.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 4.2, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 3.5, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 2351.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.8, 'status': 1, 'valid': True, 'description': None}]"
2019-01-01T00:10:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1448.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 738.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1099.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 44.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.6, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 3.2, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 9.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 20.9, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.7, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.5, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 4.3, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 50.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 3.6, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 3.2, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 10.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.8, 'status': 1, 'valid': True, 'description': None}]"
2019-01-01T00:20:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1474.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 734.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1111.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 43.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.5, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 2.8, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 61.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 17.4, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.6, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.5, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 4.6, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 74.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 3.8, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 3.3, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 15.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.8, 'status': 1, 'valid': True, 'description': None}]"
2019-01-01T00:30:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1386.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 736.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1094.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 44.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.5, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 2.9, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 14.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 24.7, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.6, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.5, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 4.6, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 1.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 4.2, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 2.9, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 30.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.7, 'status': 1, 'valid': True, 'description': None}]"
2019-01-01T00:40:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1412.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 722.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1110.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 44.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.6, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 2.6, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 20.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 18.4, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.7, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.5, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 4.1, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 1.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 3.6, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 3.4, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 35.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.6, 'status': 1, 'valid': True, 'description': None}]"
2019-01-01T00:50:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1375.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 737.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1090.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 44.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.7, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 3.5, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 34.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 6.5, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.8, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.5, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 4.4, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 37.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 4.0, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 3.5, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 50.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.7, 'status': 1, 'valid': True, 'description': None}]"
2019-01-01T01:00:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1441.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 740.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1092.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 43.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.8, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 3.6, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 32.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 10.5, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.8, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.8, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 4.3, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 41.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 4.0, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 3.8, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 54.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.7, 'status': 1, 'valid': True, 'description': None}]"
2019-01-01T01:10:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1209.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 721.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1111.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 45.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.7, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 3.6, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 50.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 8.2, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.8, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.7, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 4.8, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 40.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 4.2, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 3.6, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 110.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.8, 'status': 1, 'valid': True, 'description': None}]"
2019-01-01T01:20:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1077.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 720.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1118.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 46.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.6, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 4.0, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 46.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 10.5, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.7, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.6, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 5.3, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 52.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 4.6, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 4.1, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 117.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.7, 'status': 1, 'valid': True, 'description': None}]"
2019-01-01T01:30:00+02:00,"[{'id': 1, 'name': 'Grad', 'alias': None, 'value': 1050.0, 'status': 2, 'valid': False, 'description': None}, {'id': 2, 'name': 'DiffR', 'alias': None, 'value': 734.0, 'status': 2, 'valid': False, 'description': None}, {'id': 3, 'name': 'NIP', 'alias': None, 'value': 1098.0, 'status': 2, 'valid': False, 'description': None}, {'id': 4, 'name': 'RH', 'alias': None, 'value': 46.0, 'status': 1, 'valid': True, 'description': None}, {'id': 5, 'name': 'TD', 'alias': None, 'value': 19.6, 'status': 1, 'valid': True, 'description': None}, {'id': 6, 'name': 'WS', 'alias': None, 'value': 3.8, 'status': 1, 'valid': True, 'description': None}, {'id': 8, 'name': 'WD', 'alias': None, 'value': 9.0, 'status': 1, 'valid': True, 'description': None}, {'id': 9, 'name': 'STDwd', 'alias': None, 'value': 13.6, 'status': 1, 'valid': True, 'description': None}, {'id': 12, 'name': 'Rain', 'alias': None, 'value': 0.0, 'status': 1, 'valid': True, 'description': None}, {'id': 15, 'name': 'TDmax', 'alias': None, 'value': 19.7, 'status': 1, 'valid': True, 'description': None}, {'id': 16, 'name': 'TDmin', 'alias': None, 'value': 19.6, 'status': 1, 'valid': True, 'description': None}, {'id': 18, 'name': 'WSmax', 'alias': None, 'value': 5.4, 'status': 1, 'valid': True, 'description': None}, {'id': 19, 'name': 'WDmax', 'alias': None, 'value': 29.0, 'status': 1, 'valid': True, 'description': None}, {'id': 20, 'name': 'WS1mm', 'alias': None, 'value': 4.7, 'status': 1, 'valid': True, 'description': None}, {'id': 21, 'name': 'Ws10mm', 'alias': None, 'value': 4.0, 'status': 1, 'valid': True, 'description': None}, {'id': 22, 'name': 'Time', 'alias': None, 'value': 124.0, 'status': 1, 'valid': True, 'description': None}, {'id': 25, 'name': 'BP', 'alias': None, 'value': 1065.7, 'status': 1, 'valid': True, 'description': None}]"
