Time,RainAmout[mm/h]
1/10/2013 13:20,8.85129e-07
1/10/2013 13:30,1.257658e-06
1/10/2013 13:40,8.4340576e-07
1/10/2013 13:50,1.436472e-06
1/10/2013 14:00,6.5863134e-07
1/10/2013 14:10,1.3768673e-06
1/10/2013 14:20,7.420778e-07
1/10/2013 14:30,1.3679266e-06
1/10/2013 14:40,8.940697e-07
1/10/2013 14:50,1.4632941e-06
1/10/2013 15:00,8.1360344e-07
1/10/2013 15:10,1.2397767e-06
1/10/2013 15:20,8.4340576e-07
1/10/2013 15:30,1.5497208e-06
1/10/2013 15:40,9.23872e-07
1/10/2013 15:50,1.4156103e-06
1/10/2013 16:00,9.596348e-07
1/10/2013 16:10,1.7136335e-06
1/10/2013 16:20,1.0073185e-06
1/10/2013 16:30,1.4424324e-06
1/10/2013 16:40,9.417534e-07
1/10/2013 16:50,1.5646219e-06
1/10/2013 17:00,9.328127e-07
1/10/2013 17:10,1.308322e-06
1/10/2013 17:20,8.6426735e-07
1/10/2013 17:30,1.4632941e-06
1/10/2013 17:40,8.8214875e-07
1/10/2013 17:50,1.2755394e-06
1/10/2013 18:00,8.672476e-07
1/10/2013 18:10,1.4662743e-06
1/10/2013 18:20,8.732081e-07
1/10/2013 18:30,1.257658e-06
1/10/2013 18:40,8.583069e-07
1/10/2013 18:50,1.4185906e-06
1/10/2013 19:00,8.553267e-07
1/10/2013 19:10,1.2218952e-06
1/10/2013 19:20,8.1360344e-07
1/10/2013 19:30,1.3887883e-06
1/10/2013 19:40,8.4638594e-07
1/10/2013 19:50,1.2159347e-06
1/10/2013 20:00,8.046627e-07
1/10/2013 20:10,1.397729e-06
1/10/2013 20:20,8.106232e-07
1/10/2013 20:30,1.1652709e-06
1/10/2013 20:40,7.8082087e-07
1/10/2013 20:50,1.2516975e-06
1/10/2013 21:00,7.6293946e-07
1/10/2013 21:10,1.1116266e-06
1/10/2013 21:20,7.3909763e-07
1/10/2013 21:30,1.2487174e-06
1/10/2013 21:40,7.867813e-07
1/10/2013 21:50,1.1116266e-06
1/10/2013 22:00,7.3313714e-07
1/10/2013 22:10,1.1354686e-06
1/10/2013 22:20,7.480383e-07
1/10/2013 22:30,1.1146069e-06
1/10/2013 22:40,8.046627e-07
1/10/2013 22:50,1.1324883e-06
1/10/2013 23:00,5.9604645e-07
1/10/2013 23:10,8.910894e-07
1/10/2013 23:20,9.506941e-07
1/10/2013 23:30,1.3440848e-06
1/10/2013 23:40,7.003546e-07
1/10/2013 23:50,1.0728836e-06
