Time,PowerTLTMmax[dBm]_baseline,PowerTLTMmin[dBm]_baseline,PowerRLTMmax[dBm]_baseline,PowerRLTMmin[dBm]_baseline
2015-01-31 00:15:00,3.0,2.0,0.0,0.0
2015-01-31 00:30:00,3.0,2.0,0.0,0.0
2015-01-31 00:45:00,3.0,3.0,0.0,0.0
2015-01-31 01:00:00,3.0,1.0,0.0,0.0
2015-02-01 00:00:00,0.0,2.0,0.0,0.0
2015-02-01 00:15:00,0.0,1.0,0.0,0.0
2015-02-01 00:30:00,2.0,4.0,0.0,0.0
2015-02-01 00:45:00,1.0,1.0,0.0,0.0
2015-02-01 01:00:00,1.0,2.0,0.0,0.0
2015-02-02 00:00:00,0.0,1.0,0.0,0.0
2015-02-02 00:15:00,0.0,1.0,0.0,0.0
2015-02-02 00:30:00,1.0,1.0,0.0,0.0
2015-02-02 00:45:00,1.0,1.0,0.0,0.0
2015-02-02 01:00:00,0.0,0.0,0.0,0.0
2015-02-03 00:00:00,1.0,0.0,0.0,0.0
2015-02-03 00:15:00,1.0,0.0,0.0,0.0
2015-02-03 00:30:00,1.0,0.0,0.0,0.0
2015-02-03 00:45:00,2.0,2.0,0.0,0.0
2015-02-03 01:00:00,2.0,1.0,0.0,0.0
2015-02-04 00:00:00,2.0,1.0,0.0,0.0
2015-02-04 00:15:00,2.0,1.0,0.0,0.0
2015-02-04 00:30:00,1.0,1.0,0.0,0.0
2015-02-04 00:45:00,2.0,2.0,0.0,0.0
2015-02-04 01:00:00,3.0,2.0,0.0,0.0
2015-02-05 00:00:00,4.0,2.0,0.0,0.0
2015-02-05 00:15:00,4.0,3.0,0.0,0.0
2015-02-05 00:30:00,3.0,4.0,0.0,0.0
2015-02-05 00:45:00,3.0,2.0,0.0,0.0
2015-02-05 01:00:00,0.0,3.0,0.0,0.0
2015-02-06 00:00:00,1.0,3.0,0.0,0.0
2015-02-06 00:15:00,0.0,3.0,0.0,0.0
2015-02-06 00:30:00,3.0,4.0,0.0,0.0
2015-02-06 00:45:00,1.0,1.0,0.0,0.0
2015-02-06 01:00:00,1.0,1.0,0.0,0.0
2015-02-07 00:00:00,1.0,1.0,0.0,0.0
2015-02-07 00:15:00,1.0,0.0,0.0,0.0
2015-02-07 00:30:00,1.0,0.0,0.0,0.0
2015-02-07 00:45:00,2.0,3.0,0.0,0.0
2015-02-07 01:00:00,1.0,2.0,0.0,0.0
2015-02-08 00:00:00,1.0,2.0,0.0,0.0
2015-02-08 00:15:00,1.0,2.0,0.0,0.0
2015-02-08 00:30:00,0.0,1.0,0.0,0.0
2015-02-08 00:45:00,3.0,3.0,0.0,0.0
2015-02-08 01:00:00,3.0,3.0,0.0,0.0
2015-02-09 00:00:00,3.0,3.0,0.0,0.0
2015-02-09 00:15:00,3.0,4.0,0.0,0.0
2015-02-09 00:30:00,4.0,5.0,0.0,0.0
2015-02-09 00:45:00,2.0,3.0,0.0,0.0
2015-02-09 01:00:00,2.0,2.0,0.0,0.0
2015-02-10 00:00:00,0.0,0.0,0.0,0.0
2015-02-10 00:15:00,0.0,1.0,0.0,0.0
2015-02-10 00:30:00,0.0,0.0,0.0,0.0
2015-02-10 00:45:00,1.0,0.0,0.0,0.0
2015-02-10 01:00:00,1.0,1.0,0.0,0.0
2015-02-11 00:00:00,1.0,0.0,0.0,0.0
2015-02-11 00:15:00,1.0,0.0,0.0,0.0
2015-02-11 00:30:00,1.0,1.0,0.0,0.0
2015-02-11 00:45:00,2.0,2.0,0.0,0.0
2015-02-11 01:00:00,2.0,1.0,0.0,0.0
2015-02-12 00:00:00,1.0,2.0,0.0,0.0
2015-02-12 00:15:00,1.0,1.0,0.0,0.0
2015-02-12 00:30:00,0,0,0,0
2015-02-12 00:45:00,0,0,0,0
2015-02-12 01:00:00,0,0,0,0
2015-02-13 00:00:00,0,0,0,0
2015-02-13 00:15:00,0,0,0,0
2015-02-13 00:30:00,0,0,0,0
2015-02-13 00:45:00,0,0,0,0
2015-02-13 01:00:00,0,0,0,0
2015-02-14 00:00:00,0,0,0,0
2015-02-14 00:15:00,0,0,0,0
2015-02-14 00:30:00,0,0,0,0
2015-02-14 00:45:00,0,0,0,0
2015-02-14 01:00:00,0,0,0,0
2015-02-15 00:00:00,0,0,0,0
