Time,link_id,Interval,PowerTLTMmin,PowerTLTMmax,PowerRLTMmin,PowerRLTMmax
2015-02-04 10:30:00,ts04-b394,15,9,10,-45.8,-45.2
2015-02-13 23:00:00,ts04-b394,15,9,9,-45.8,-45.2
