NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,PowerTLTMmin,PowerTLTMmax,SecondsTLTS1,IdLogNum,PowerRLTMmin,PowerRLTMmax,SecondsRLTS1,SecondsRLTS2,ES,SES,BBE,UAS
SOEM-M,9388,HC,2013-01-06 04:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 04:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 04:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 04:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 04:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 04:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 05:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 05:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 05:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 05:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 05:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,13.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 05:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 05:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,14.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 05:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 05:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 05:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 05:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 05:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,12.0,14.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 06:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 06:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,13.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 06:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 06:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 06:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 06:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 06:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 06:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 06:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 06:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 06:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 06:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 07:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,13.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 07:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 07:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 07:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,13.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 07:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 07:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 07:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 07:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 07:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,13.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 07:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 07:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 07:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 08:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 08:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 08:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 08:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 08:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 08:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 08:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 08:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 08:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 08:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 08:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 08:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 09:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 09:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 09:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-06 09:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 09:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 09:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 09:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 09:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 09:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 09:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 09:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 09:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 10:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 10:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 10:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 10:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 10:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 10:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 10:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 10:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 10:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-06 10:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 10:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 10:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 11:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 11:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 11:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 11:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 11:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 11:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-06 11:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 11:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 11:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 11:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 11:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 11:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 12:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 12:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 12:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 12:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 12:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 12:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 12:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 12:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 12:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 12:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 12:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 12:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-06 13:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 13:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 13:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 13:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 13:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 13:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,117.0,0.0
SOEM-M,9388,RAU,2013-01-06 13:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 13:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 13:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,115.0,0.0
SOEM-M,9388,RAU,2013-01-06 13:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 13:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,2.0,0.0,198.0,0.0
SOEM-M,9388,RAU,2013-01-06 13:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 14:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 14:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 14:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 14:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 14:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,83.0,0.0
SOEM-M,9388,RAU,2013-01-06 14:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 14:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 14:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 14:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 14:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 14:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 14:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 15:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,2.0,0.0,317.0,0.0
SOEM-M,9388,RAU,2013-01-06 15:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 15:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 15:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 15:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,116.0,0.0
SOEM-M,9388,RAU,2013-01-06 15:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 15:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 15:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 15:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-06 15:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 15:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 15:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 16:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 16:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 16:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 16:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,4.0,3.0,90.0,0.0
SOEM-M,9388,RAU,2013-01-06 16:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 16:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 16:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,91.0,0.0
SOEM-M,9388,RAU,2013-01-06 16:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 16:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 16:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 16:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,12.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 16:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 17:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 17:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 17:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 17:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,11.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 17:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 17:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,1.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 17:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 17:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,3.0,0.0,368.0,0.0
SOEM-M,9388,RAU,2013-01-06 17:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 17:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,3.0,0.0,321.0,0.0
SOEM-M,9388,RAU,2013-01-06 17:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 17:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 18:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,118.0,0.0
SOEM-M,9388,RAU,2013-01-06 18:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 18:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 18:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,2.0,0.0,210.0,0.0
SOEM-M,9388,RAU,2013-01-06 18:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 18:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,11.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 18:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 18:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 18:45:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 19:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,RAU,2013-01-06 19:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,10.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,HC,2013-01-06 19:00:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,HC,2013-01-06 19:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9388,RAU,2013-01-06 19:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
SOEM-M,9388,RAU,2013-01-06 19:15:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9388,HC,2013-01-06 19:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,,,,0,,,,,1.0,0.0,121.0,0.0
SOEM-M,9388,RAU,2013-01-06 19:30:00,15,Near End,a459_00459_04062_6879.341,1+0,-,9.0,10.0,0.0,0,,,,,,,,
