Time,RainAmout[mm/h]
2015-01-17 21:20:00,-0.046014328
2015-01-17 21:30:00,0.044185437
2015-01-17 21:40:00,-0.053054
2015-01-17 21:50:00,-0.12120739
2015-01-17 22:00:00,-0.09980722
2015-01-17 22:10:00,0.065908976
2015-01-17 22:20:00,0.0115394415
2015-01-17 22:30:00,-0.12811494
2015-01-17 22:40:00,-0.15014613
2015-01-17 22:50:00,0.08457843
2015-01-17 23:00:00,0.036665805
2015-01-17 23:10:00,-0.13945146
2015-01-17 23:20:00,-0.1913969
2015-01-17 23:30:00,0.13454348
2015-01-17 23:40:00,0.016574848
2015-01-17 23:50:00,-0.18374062
2015-01-18 00:00:00,-0.23016621
2015-01-18 00:10:00,0.16358398
2015-01-18 00:20:00,0.022335473
2015-01-18 00:30:00,-0.21881674
2015-01-18 00:40:00,-0.27670014
2015-01-18 00:50:00,0.20053539
2015-01-18 01:00:00,0.026523765
2015-01-18 01:10:00,-0.20911959
2015-01-18 01:20:00,-0.2754283
2015-01-18 01:30:00,0.25738415
2015-01-18 01:40:00,0.051471815
2015-01-18 01:50:00,-0.19154228
2015-01-18 02:00:00,-0.30669114
2015-01-18 02:10:00,0.26081327
2015-01-18 02:20:00,0.06331832
2015-01-18 02:30:00,-0.19941995
2015-01-18 02:40:00,-0.35943955
2015-01-18 02:50:00,0.23885483
2015-01-18 03:00:00,0.08341011
2015-01-18 03:10:00,-0.16263613
2015-01-18 03:20:00,-0.30592763
2015-01-18 03:30:00,0.28285608
2015-01-18 03:40:00,0.053094566
2015-01-18 03:50:00,-0.19569637
2015-01-18 04:00:00,-0.32307068
2015-01-18 04:10:00,0.2489797
2015-01-18 04:20:00,0.06519183
2015-01-18 04:30:00,-0.22260766
2015-01-18 04:40:00,-0.36991346
2015-01-18 04:50:00,0.26171654
2015-01-18 05:00:00,0.047353223
2015-01-18 05:10:00,-0.14067961
2015-01-18 05:20:00,-0.29857573
2015-01-18 05:30:00,0.32087395
2015-01-18 05:40:00,0.018544767
2015-01-18 05:50:00,-0.16560084
2015-01-18 06:00:00,-0.2896424
2015-01-18 06:10:00,0.28118485
2015-01-18 06:20:00,0.05250543
2015-01-18 06:30:00,-0.060185242
2015-01-18 06:40:00,-0.24775006
2015-01-18 06:50:00,0.21804355
2015-01-18 07:00:00,-0.005603119
2015-01-18 07:10:00,0.087869525
2015-01-18 07:20:00,-0.01186001
2015-01-18 07:30:00,0.053750925
2015-01-18 07:40:00,-0.102433525
2015-01-18 07:50:00,-0.025061626
