Time,RainAmout[mm/h]
2015-01-05 21:20:00,-0.016993197
2015-01-05 21:30:00,-0.015557693
2015-01-05 21:40:00,-0.0082872985
2015-01-05 21:50:00,-0.007604926
2015-01-05 22:00:00,-0.021438938
2015-01-05 22:10:00,-0.02343168
2015-01-05 22:20:00,-0.0011625381
2015-01-05 22:30:00,-0.0035298616
2015-01-05 22:40:00,-0.021385822
2015-01-05 22:50:00,-0.023372939
2015-01-05 23:00:00,-0.0006342653
2015-01-05 23:10:00,-0.0037616233
2015-01-05 23:20:00,-0.021307247
2015-01-05 23:30:00,-0.023437249
2015-01-05 23:40:00,-7.049851e-05
2015-01-05 23:50:00,-0.0033523622
2015-01-06 00:00:00,-0.02171401
2015-01-06 00:10:00,-0.023911005
2015-01-06 00:20:00,-0.00046200588
2015-01-06 00:30:00,-0.0033318682
2015-01-06 00:40:00,-0.021613449
2015-01-06 00:50:00,-0.023930842
2015-01-06 01:00:00,-0.00021629584
2015-01-06 01:10:00,-0.003266963
2015-01-06 01:20:00,-0.021716094
2015-01-06 01:30:00,-0.023981616
2015-01-06 01:40:00,-0.00024245115
2015-01-06 01:50:00,-0.0032623229
2015-01-06 02:00:00,-0.021706931
2015-01-06 02:10:00,-0.023975447
2015-01-06 02:20:00,-0.00021271594
2015-01-06 02:30:00,-0.0032788056
2015-01-06 02:40:00,-0.02169373
2015-01-06 02:50:00,-0.0239961
2015-01-06 03:00:00,-0.00027679096
2015-01-06 03:10:00,-0.0032968998
2015-01-06 03:20:00,-0.021652082
2015-01-06 03:30:00,-0.024016032
2015-01-06 03:40:00,0.00020958236
2015-01-06 03:50:00,-0.003242575
2015-01-06 04:00:00,-0.021928648
2015-01-06 04:10:00,-0.024298405
2015-01-06 04:20:00,-0.00092099555
2015-01-06 04:30:00,-0.00367534
2015-01-06 04:40:00,-0.021016072
2015-01-06 04:50:00,-0.023517584
2015-01-06 05:00:00,-0.00083108665
2015-01-06 05:10:00,-0.004005729
2015-01-06 05:20:00,-0.020744707
2015-01-06 05:30:00,-0.022352016
2015-01-06 05:40:00,-0.0012929575
2015-01-06 05:50:00,-0.0045289467
2015-01-06 06:00:00,-0.019541888
2015-01-06 06:10:00,-0.023079373
2015-01-06 06:20:00,-0.011816079
2015-01-06 06:30:00,-0.0040106243
2015-01-06 06:40:00,0.0017567989
2015-01-06 06:50:00,0.06286234
2015-01-06 07:00:00,0.0031762617
2015-01-06 07:10:00,-0.0011200582
2015-01-06 07:20:00,-0.0022652347
2015-01-06 07:30:00,-0.07927972
2015-01-06 07:40:00,-0.04823627
2015-01-06 07:50:00,-0.05588156
