Time,RainAmout[mm/h]
2015-01-08 02:40:00,1.5327603
2015-01-08 02:50:00,1.3753142
2015-01-08 03:00:00,1.3183813
2015-01-08 03:10:00,2.0875196
2015-01-08 03:20:00,1.4431889
2015-01-08 03:30:00,0.759775
2015-01-08 03:40:00,0.33417258
2015-01-08 03:50:00,0.12144379
2015-01-08 04:00:00,0.03872873
2015-01-08 04:10:00,0.0642712
2015-01-08 04:20:00,-0.0006998574
2015-01-08 04:30:00,0.19258673
2015-01-08 04:40:00,0.17815861
2015-01-08 04:50:00,0.08660726
2015-01-08 05:00:00,0.14415704
2015-01-08 05:10:00,0.8656735
2015-01-08 05:20:00,0.41024646
2015-01-08 05:30:00,0.22379006
2015-01-08 05:40:00,0.29787722
2015-01-08 05:50:00,0.59679294
2015-01-08 06:00:00,0.56286466
2015-01-08 06:10:00,0.54278934
2015-01-08 06:20:00,-0.00532142
2015-01-08 06:30:00,2.2705436
2015-01-08 06:40:00,1.1192207
2015-01-08 06:50:00,2.66602
2015-01-08 07:00:00,3.4708292
2015-01-08 07:10:00,9.096615
2015-01-08 07:20:00,6.626805
2015-01-08 07:30:00,5.891196
2015-01-08 07:40:00,3.0449274
2015-01-08 07:50:00,7.033916
2015-01-08 08:00:00,4.8407874
2015-01-08 08:10:00,6.9893827
2015-01-08 08:20:00,5.1258545
2015-01-08 08:30:00,11.600794
2015-01-08 08:40:00,5.6815968
2015-01-08 08:50:00,7.5816503
2015-01-08 09:00:00,3.8229272
2015-01-08 09:10:00,1.2850653
2015-01-08 09:20:00,0.27968135
2015-01-08 09:30:00,1.202654
2015-01-08 09:40:00,0.9179153
2015-01-08 09:50:00,-0.000992734
2015-01-08 10:00:00,0.04678104
2015-01-08 10:10:00,0.040465813
2015-01-08 10:20:00,-5.295331e-05
2015-01-08 10:30:00,-1.1458895e-05
2015-01-08 10:40:00,-0.00016413309
2015-01-08 10:50:00,-0.00028913945
2015-01-08 11:00:00,-0.000332265
2015-01-08 11:10:00,-0.00037794968
2015-01-08 11:20:00,0.03045416
2015-01-08 11:30:00,0.054099414
2015-01-08 11:40:00,-0.0005321432
2015-01-08 11:50:00,0.20046365
2015-01-08 12:00:00,0.027836472
2015-01-08 12:10:00,0.27198932
2015-01-08 12:20:00,0.4467987
2015-01-08 12:30:00,0.95860434
2015-01-08 12:40:00,0.31539682
2015-01-08 12:50:00,0.45870847
2015-01-08 13:00:00,1.0175157
2015-01-08 13:10:00,0.91616386
