Time,RainAmout[mm/h]
2015-01-01 00:00:00,1.1407254
2015-01-01 00:10:00,3.2
2015-01-01 00:20:00,0.0
2015-01-01 00:30:00,3.2
2015-01-01 00:40:00,0.0
2015-01-01 00:50:00,3.2
2015-01-01 01:00:00,0.79964143
2015-01-01 01:10:00,0.5991385
2015-01-01 01:20:00,2.0180254
2015-01-01 01:30:00,0.0
2015-01-01 01:40:00,1.0719376
2015-01-01 01:50:00,0.0
2015-01-01 02:00:00,2.938173
2015-01-01 02:10:00,1.4432133
2015-01-01 02:20:00,1.4417578
2015-01-01 02:30:00,0.0
2015-01-01 02:40:00,1.0224613
2015-01-01 02:50:00,0.0
2015-01-01 03:00:00,3.2
2015-01-01 03:10:00,0.0
2015-01-01 03:20:00,0.0
2015-01-01 03:30:00,3.2
2015-01-01 03:40:00,1.5361935
2015-01-01 03:50:00,3.2
2015-01-01 04:00:00,0.0
2015-01-01 04:10:00,0.0
2015-01-01 04:20:00,1.100977
2015-01-01 04:30:00,0.0
2015-01-01 04:40:00,3.2
2015-01-01 04:50:00,0.0
2015-01-01 05:00:00,0.0
2015-01-01 05:10:00,1.3800181
2015-01-01 05:20:00,3.2
2015-01-01 05:30:00,0.0
2015-01-01 05:40:00,0.0
2015-01-01 05:50:00,1.6875151
2015-01-01 06:00:00,3.2
2015-01-01 06:10:00,0.0
2015-01-01 06:20:00,3.2
2015-01-01 06:30:00,2.2759964
2015-01-01 06:40:00,0.0
2015-01-01 06:50:00,3.2
2015-01-01 07:00:00,1.0161499
2015-01-01 07:10:00,2.2127516
2015-01-01 07:20:00,1.0139488
2015-01-01 07:30:00,0.0
2015-01-01 07:40:00,0.0
2015-01-01 07:50:00,0.0
2015-01-01 08:00:00,3.2
2015-01-01 08:10:00,0.0
2015-01-01 08:20:00,0.0
2015-01-01 08:30:00,0.0
2015-01-01 08:40:00,0.9305315
2015-01-01 08:50:00,0.0
2015-01-01 09:00:00,0.0
2015-01-01 09:10:00,0.0
2015-01-01 09:20:00,0.0
2015-01-01 09:30:00,0.0
2015-01-01 09:40:00,0.0
2015-01-01 09:50:00,0.0
2015-01-01 10:00:00,0.0
2015-01-01 10:10:00,0.0
2015-01-01 10:20:00,0.0
2015-01-01 10:30:00,0.0
