Time,RainAmout[mm/h]
2015-01-11 16:00:00,-0.052581318
2015-01-11 16:10:00,0.05815074
2015-01-11 16:20:00,-0.041654065
2015-01-11 16:30:00,-0.14700839
2015-01-11 16:40:00,-0.11514655
2015-01-11 16:50:00,0.08058953
2015-01-11 17:00:00,0.029084662
2015-01-11 17:10:00,-0.17393854
2015-01-11 17:20:00,-0.18148829
2015-01-11 17:30:00,0.11255139
2015-01-11 17:40:00,0.018938888
2015-01-11 17:50:00,-0.19414265
2015-01-11 18:00:00,-0.22876327
2015-01-11 18:10:00,0.18376242
2015-01-11 18:20:00,0.024506684
2015-01-11 18:30:00,-0.21920177
2015-01-11 18:40:00,-0.28274637
2015-01-11 18:50:00,0.2193371
2015-01-11 19:00:00,0.035415873
2015-01-11 19:10:00,-0.24071468
2015-01-11 19:20:00,-0.34799936
2015-01-11 19:30:00,0.25015512
2015-01-11 19:40:00,0.09119676
2015-01-11 19:50:00,-0.22089091
2015-01-11 20:00:00,-0.3162718
2015-01-11 20:10:00,0.28255486
2015-01-11 20:20:00,0.04169323
2015-01-11 20:30:00,-0.20119312
2015-01-11 20:40:00,-0.28839728
2015-01-11 20:50:00,0.28794014
2015-01-11 21:00:00,0.036484994
2015-01-11 21:10:00,-0.15508775
2015-01-11 21:20:00,-0.3157047
2015-01-11 21:30:00,0.29919878
2015-01-11 21:40:00,-0.0064483075
2015-01-11 21:50:00,-0.14749168
2015-01-11 22:00:00,-0.26427153
2015-01-11 22:10:00,0.2860966
2015-01-11 22:20:00,-0.05942893
2015-01-11 22:30:00,-0.09312492
2015-01-11 22:40:00,-0.22786489
2015-01-11 22:50:00,0.2814599
2015-01-11 23:00:00,-0.033227976
2015-01-11 23:10:00,-0.07585106
2015-01-11 23:20:00,-0.226505
2015-01-11 23:30:00,0.2213719
2015-01-11 23:40:00,-0.016123679
2015-01-11 23:50:00,-0.07485255
2015-01-12 00:00:00,-0.1982576
2015-01-12 00:10:00,0.19313294
2015-01-12 00:20:00,0.012803747
2015-01-12 00:30:00,-0.048167735
2015-01-12 00:40:00,-0.16533762
2015-01-12 00:50:00,0.16309246
2015-01-12 01:00:00,0.03202673
2015-01-12 01:10:00,-0.0067835874
2015-01-12 01:20:00,-0.08536051
2015-01-12 01:30:00,0.13612224
2015-01-12 01:40:00,-0.010512162
2015-01-12 01:50:00,0.027112925
2015-01-12 02:00:00,0.029443925
2015-01-12 02:10:00,0.0337413
2015-01-12 02:20:00,-0.05799343
2015-01-12 02:30:00,-0.030144567
