Time,RainAmout[mm/h]
2015-01-17 00:00:00,-0.022984903
2015-01-17 00:10:00,1.6099099
2015-01-17 00:20:00,-0.00067405915
2015-01-17 00:30:00,-0.0009970443
2015-01-17 00:40:00,-0.031153787
2015-01-17 00:50:00,-0.0038170773
2015-01-17 01:00:00,0.20016636
2015-01-17 01:10:00,-0.015409112
2015-01-17 01:20:00,-0.057103675
2015-01-17 01:30:00,-0.0055855853
2015-01-17 01:40:00,-0.003577427
2015-01-17 01:50:00,-0.011775622
2015-01-17 02:00:00,-0.048754755
2015-01-17 02:10:00,-0.01549005
2015-01-17 02:20:00,-0.007790871
2015-01-17 02:30:00,-0.018786388
2015-01-17 02:40:00,-0.069245346
2015-01-17 02:50:00,-0.018916555
2015-01-17 03:00:00,0.6135511
2015-01-17 03:10:00,-0.023115665
2015-01-17 03:20:00,-0.032699432
2015-01-17 03:30:00,-0.020291314
2015-01-17 03:40:00,-0.012667412
2015-01-17 03:50:00,0.055169716
2015-01-17 04:00:00,-0.034856007
2015-01-17 04:10:00,-0.030179914
2015-01-17 04:20:00,-0.0074898223
2015-01-17 04:30:00,-0.03393241
2015-01-17 04:40:00,-0.062157787
2015-01-17 04:50:00,-0.0042220308
2015-01-17 05:00:00,2.7944553
2015-01-17 05:10:00,-0.010810557
2015-01-17 05:20:00,-0.04697994
2015-01-17 05:30:00,-0.022796791
2015-01-17 05:40:00,0.9088745
2015-01-17 05:50:00,0.08948923
2015-01-17 06:00:00,-0.053603265
2015-01-17 06:10:00,0.7232308
2015-01-17 06:20:00,1.1706156
2015-01-17 06:30:00,-0.008441576
2015-01-17 06:40:00,-0.067588955
2015-01-17 06:50:00,-0.0028574583
2015-01-17 07:00:00,2.2704744
2015-01-17 07:10:00,-0.022946805
2015-01-17 07:20:00,-0.07749674
2015-01-17 07:30:00,-0.016381264
2015-01-17 07:40:00,2.9733655
2015-01-17 07:50:00,-0.029565418
2015-01-17 08:00:00,-0.08181122
2015-01-17 08:10:00,-0.026554033
2015-01-17 08:20:00,-0.016278809
2015-01-17 08:30:00,-0.04221592
2015-01-17 08:40:00,-0.082077146
2015-01-17 08:50:00,-0.018151224
2015-01-17 09:00:00,-0.05054315
2015-01-17 09:10:00,-0.014887058
2015-01-17 09:20:00,-0.057710886
2015-01-17 09:30:00,-0.028251922
2015-01-17 09:40:00,-0.017196737
2015-01-17 09:50:00,-0.007724962
2015-01-17 10:00:00,-0.02774297
2015-01-17 10:10:00,-0.025151204
2015-01-17 10:20:00,-0.033362556
2015-01-17 10:30:00,-0.013550809
