Time,RainAmout[mm/h]
2015-01-19 05:20:00,-0.0049488386
2015-01-19 05:30:00,3.726473e-05
2015-01-19 05:40:00,0.0008876729
2015-01-19 05:50:00,0.0071343016
2015-01-19 06:00:00,-0.0015117679
2015-01-19 06:10:00,-0.00030759262
2015-01-19 06:20:00,-0.002267935
2015-01-19 06:30:00,0.0036595156
2015-01-19 06:40:00,-0.002237978
2015-01-19 06:50:00,0.0045037866
2015-01-19 07:00:00,0.0019870512
2015-01-19 07:10:00,0.0042562564
2015-01-19 07:20:00,-0.0020486698
2015-01-19 07:30:00,0.00625156
2015-01-19 07:40:00,-0.0013726935
2015-01-19 07:50:00,0.000420494
2015-01-19 08:00:00,-0.008338262
2015-01-19 08:10:00,0.006399903
2015-01-19 08:20:00,0.006345775
2015-01-19 08:30:00,0.0011669754
2015-01-19 08:40:00,0.016062133
2015-01-19 08:50:00,0.0007932871
2015-01-19 09:00:00,-1.3481965e-05
2015-01-19 09:10:00,0.011756518
2015-01-19 09:20:00,0.0056552426
2015-01-19 09:30:00,0.04803954
2015-01-19 09:40:00,0.021452438
2015-01-19 09:50:00,0.007951872
2015-01-19 10:00:00,-0.0040585804
2015-01-19 10:10:00,0.0006214431
2015-01-19 10:20:00,-0.0021246516
2015-01-19 10:30:00,0.0051184744
2015-01-19 10:40:00,-0.0007318283
2015-01-19 10:50:00,0.0014737822
2015-01-19 11:00:00,-0.003118104
2015-01-19 11:10:00,0.0022874468
2015-01-19 11:20:00,-0.0009231485
2015-01-19 11:30:00,0.0037056303
2015-01-19 11:40:00,0.0017126319
2015-01-19 11:50:00,0.0027253407
2015-01-19 12:00:00,-0.0017305727
2015-01-19 12:10:00,0.0017161685
2015-01-19 12:20:00,-0.005231973
2015-01-19 12:30:00,0.003596431
2015-01-19 12:40:00,0.00030413058
2015-01-19 12:50:00,0.003122992
2015-01-19 13:00:00,0.002238627
2015-01-19 13:10:00,0.0029301601
2015-01-19 13:20:00,-0.0011055245
2015-01-19 13:30:00,0.0016608151
2015-01-19 13:40:00,9.758004e-05
2015-01-19 13:50:00,0.00019178672
2015-01-19 14:00:00,-0.0020554508
2015-01-19 14:10:00,0.0025313678
2015-01-19 14:20:00,-0.004920793
2015-01-19 14:30:00,0.004849506
2015-01-19 14:40:00,0.0009749434
2015-01-19 14:50:00,0.0012485657
2015-01-19 15:00:00,0.001405333
2015-01-19 15:10:00,0.0022628796
2015-01-19 15:20:00,-0.0018237443
2015-01-19 15:30:00,0.0017591018
2015-01-19 15:40:00,-0.0027552375
2015-01-19 15:50:00,0.0028631864
