Time,RainAmout[mm/h]
2015-01-17 10:40:00,-0.006201416
2015-01-17 10:50:00,1.3799067
2015-01-17 11:00:00,1.1747247
2015-01-17 11:10:00,-0.024609372
2015-01-17 11:20:00,0.055432107
2015-01-17 11:30:00,5.658574
2015-01-17 11:40:00,-0.06363255
2015-01-17 11:50:00,-0.049229983
2015-01-17 12:00:00,-0.06893976
2015-01-17 12:10:00,4.0040984
2015-01-17 12:20:00,-0.09312141
2015-01-17 12:30:00,1.0254331
2015-01-17 12:40:00,-0.11659379
2015-01-17 12:50:00,0.33226106
2015-01-17 13:00:00,-0.14091481
2015-01-17 13:10:00,-0.034693956
2015-01-17 13:20:00,-0.16994008
2015-01-17 13:30:00,-0.044051338
2015-01-17 13:40:00,-0.102937974
2015-01-17 13:50:00,-0.066111304
2015-01-17 14:00:00,-0.12822416
2015-01-17 14:10:00,-0.015387017
2015-01-17 14:20:00,-0.049468294
2015-01-17 14:30:00,-0.069366895
2015-01-17 14:40:00,-0.119532615
2015-01-17 14:50:00,-0.029651228
2015-01-17 15:00:00,-0.08475354
2015-01-17 15:10:00,-0.086479686
2015-01-17 15:20:00,-0.082959704
2015-01-17 15:30:00,-0.034722447
2015-01-17 15:40:00,-0.064020544
2015-01-17 15:50:00,-0.043905284
2015-01-17 16:00:00,-0.11956707
2015-01-17 16:10:00,-0.015007226
2015-01-17 16:20:00,-0.07694026
2015-01-17 16:30:00,-0.06255201
2015-01-17 16:40:00,-0.12687267
2015-01-17 16:50:00,-0.061219644
2015-01-17 17:00:00,-0.011489749
2015-01-17 17:10:00,-0.07495845
2015-01-17 17:20:00,-0.08647729
2015-01-17 17:30:00,-0.01479804
2015-01-17 17:40:00,-0.051580966
2015-01-17 17:50:00,-0.037914496
2015-01-17 18:00:00,-0.047034383
2015-01-17 18:10:00,-0.03141047
2015-01-17 18:20:00,-0.010403789
2015-01-17 18:30:00,0.24962702
2015-01-17 18:40:00,-0.07543958
2015-01-17 18:50:00,-0.010013132
2015-01-17 19:00:00,-0.029403199
2015-01-17 19:10:00,0.12936755
2015-01-17 19:20:00,-0.047039747
2015-01-17 19:30:00,-0.042036377
2015-01-17 19:40:00,-0.10506179
2015-01-17 19:50:00,-0.04261396
2015-01-17 20:00:00,-0.053372722
2015-01-17 20:10:00,-0.03276777
2015-01-17 20:20:00,-0.05775302
2015-01-17 20:30:00,-0.023813065
2015-01-17 20:40:00,-0.035179034
2015-01-17 20:50:00,-0.02390713
2015-01-17 21:00:00,-0.015162004
2015-01-17 21:10:00,-0.0014526257
