Time,RainAmout[mm/h]
2015-01-08 02:40:00,1.4627712
2015-01-08 02:50:00,-0.96705455
2015-01-08 03:00:00,2.9293072
2015-01-08 03:10:00,5.0680594
2015-01-08 03:20:00,4.382518
2015-01-08 03:30:00,3.3542917
2015-01-08 03:40:00,3.0455666
2015-01-08 03:50:00,-0.010974546
2015-01-08 04:00:00,0.94010884
2015-01-08 04:10:00,0.5940804
2015-01-08 04:20:00,1.0511711
2015-01-08 04:30:00,0.19352782
2015-01-08 04:40:00,0.120116934
2015-01-08 04:50:00,0.48020804
2015-01-08 05:00:00,-0.095233105
2015-01-08 05:10:00,-0.17160682
2015-01-08 05:20:00,0.5410813
2015-01-08 05:30:00,1.882152
2015-01-08 05:40:00,4.2049193
2015-01-08 05:50:00,1.3672564
2015-01-08 06:00:00,0.95806307
2015-01-08 06:10:00,0.0023224978
2015-01-08 06:20:00,1.8116745
2015-01-08 06:30:00,4.831789
2015-01-08 06:40:00,5.9676647
2015-01-08 06:50:00,5.1786923
2015-01-08 07:00:00,2.8989239
2015-01-08 07:10:00,2.7814033
2015-01-08 07:20:00,4.9021864
2015-01-08 07:30:00,3.0557735
2015-01-08 07:40:00,2.1415093
2015-01-08 07:50:00,-0.5184854
2015-01-08 08:00:00,3.1865888
2015-01-08 08:10:00,7.6157036
2015-01-08 08:20:00,8.481803
2015-01-08 08:30:00,6.353007
2015-01-08 08:40:00,3.9993923
2015-01-08 08:50:00,-0.8169749
2015-01-08 09:00:00,5.848112
2015-01-08 09:10:00,11.791807
2015-01-08 09:20:00,10.040471
2015-01-08 09:30:00,4.441215
2015-01-08 09:40:00,7.2777257
2015-01-08 09:50:00,0.54312134
2015-01-08 10:00:00,3.183407
2015-01-08 10:10:00,2.3288813
2015-01-08 10:20:00,0.8520201
2015-01-08 10:30:00,2.54993
2015-01-08 10:40:00,0.021209538
2015-01-08 10:50:00,4.9114513
2015-01-08 11:00:00,1.623751
2015-01-08 11:10:00,0.024911055
2015-01-08 11:20:00,4.5027847
2015-01-08 11:30:00,4.645063
2015-01-08 11:40:00,2.37307
2015-01-08 11:50:00,3.9753993
2015-01-08 12:00:00,2.6818595
2015-01-08 12:10:00,-0.39376965
2015-01-08 12:20:00,3.1488788
2015-01-08 12:30:00,-0.5837102
2015-01-08 12:40:00,7.007054
2015-01-08 12:50:00,6.9608026
2015-01-08 13:00:00,7.001779
2015-01-08 13:10:00,-0.954088
