Time,RainAmout[mm/h]
2015-01-03 16:00:00,0.17222887
2015-01-03 16:10:00,-0.036597203
2015-01-03 16:20:00,-0.31631404
2015-01-03 16:30:00,-0.13936318
2015-01-03 16:40:00,0.08477801
2015-01-03 16:50:00,-0.10262805
2015-01-03 17:00:00,-0.39299938
2015-01-03 17:10:00,-0.1733167
2015-01-03 17:20:00,0.07174266
2015-01-03 17:30:00,-0.13132396
2015-01-03 17:40:00,-0.42371294
2015-01-03 17:50:00,-0.16603285
2015-01-03 18:00:00,0.0225207
2015-01-03 18:10:00,-0.1407735
2015-01-03 18:20:00,-0.36109284
2015-01-03 18:30:00,-0.10508583
2015-01-03 18:40:00,-0.035770323
2015-01-03 18:50:00,-0.13928102
2015-01-03 19:00:00,-0.23362446
2015-01-03 19:10:00,-0.028026937
2015-01-03 19:20:00,-0.069954075
2015-01-03 19:30:00,-0.11227484
2015-01-03 19:40:00,-0.09105046
2015-01-03 19:50:00,0.0067696916
2015-01-03 20:00:00,-0.07067961
2015-01-03 20:10:00,-0.09013956
2015-01-03 20:20:00,0.0052002575
2015-01-03 20:30:00,0.034143377
2015-01-03 20:40:00,-0.031309187
2015-01-03 20:50:00,-0.047676712
2015-01-03 21:00:00,0.054680094
2015-01-03 21:10:00,0.03614836
2015-01-03 21:20:00,-0.01869246
2015-01-03 21:30:00,-0.0076445816
2015-01-03 21:40:00,0.045078102
2015-01-03 21:50:00,0.020244332
2015-01-03 22:00:00,0.007800968
2015-01-03 22:10:00,0.011908255
2015-01-03 22:20:00,0.017826559
2015-01-03 22:30:00,0.01598802
2015-01-03 22:40:00,0.01598802
2015-01-03 22:50:00,0.01598802
2015-01-03 23:00:00,0.01598802
2015-01-03 23:10:00,0.01598802
2015-01-03 23:20:00,0.01598802
2015-01-03 23:30:00,0.01598802
2015-01-03 23:40:00,0.01598802
2015-01-03 23:50:00,0.01598802
2015-01-04 00:00:00,0.01598802
2015-01-04 00:10:00,0.01598802
2015-01-04 00:20:00,0.007261746
2015-01-04 00:30:00,0.0016813551
2015-01-04 00:40:00,0.021916952
2015-01-04 00:50:00,-0.0015376209
2015-01-04 01:00:00,-0.01647346
2015-01-04 01:10:00,-0.01082541
2015-01-04 01:20:00,0.025535367
2015-01-04 01:30:00,-0.010598554
2015-01-04 01:40:00,0.0017100872
2015-01-04 01:50:00,0.0009647797
2015-01-04 02:00:00,0.012612541
2015-01-04 02:10:00,0.007326009
2015-01-04 02:20:00,0.012303637
2015-01-04 02:30:00,0.007787669
