Time,RainAmout[mm/h]
2015-01-02 08:00:00,-0.017955521
2015-01-02 08:10:00,-0.016287819
2015-01-02 08:20:00,-0.007604064
2015-01-02 08:30:00,-0.0069536134
2015-01-02 08:40:00,-0.0232341
2015-01-02 08:50:00,-0.025429161
2015-01-02 09:00:00,0.001112504
2015-01-02 09:10:00,-0.0021931725
2015-01-02 09:20:00,-0.023729615
2015-01-02 09:30:00,-0.025820093
2015-01-02 09:40:00,0.0017201927
2015-01-02 09:50:00,-0.002463564
2015-01-02 10:00:00,-0.023870762
2015-01-02 10:10:00,-0.025739975
2015-01-02 10:20:00,0.0025217235
2015-01-02 10:30:00,-0.0021447972
2015-01-02 10:40:00,-0.023918515
2015-01-02 10:50:00,-0.026375797
2015-01-02 11:00:00,0.0017522988
2015-01-02 11:10:00,-0.0018722173
2015-01-02 11:20:00,-0.02389592
2015-01-02 11:30:00,-0.026292492
2015-01-02 11:40:00,0.0016446349
2015-01-02 11:50:00,-0.0019889364
2015-01-02 12:00:00,-0.023356853
2015-01-02 12:10:00,-0.025878636
2015-01-02 12:20:00,0.0013895971
2015-01-02 12:30:00,-0.0019775375
2015-01-02 12:40:00,-0.023135517
2015-01-02 12:50:00,-0.02579474
2015-01-02 13:00:00,0.0008756297
2015-01-02 13:10:00,-0.002000817
2015-01-02 13:20:00,-0.023023503
2015-01-02 13:30:00,-0.025669664
2015-01-02 13:40:00,0.0006478926
2015-01-02 13:50:00,-0.002102971
2015-01-02 14:00:00,-0.022811718
2015-01-02 14:10:00,-0.025404159
2015-01-02 14:20:00,0.0012096905
2015-01-02 14:30:00,-0.0021236404
2015-01-02 14:40:00,-0.023069233
2015-01-02 14:50:00,-0.025629414
2015-01-02 15:00:00,0.00026276175
2015-01-02 15:10:00,-0.0026941434
2015-01-02 15:20:00,-0.022326162
2015-01-02 15:30:00,-0.025003403
2015-01-02 15:40:00,-0.00029209172
2015-01-02 15:50:00,-0.0029706024
2015-01-02 16:00:00,-0.02172171
2015-01-02 16:10:00,-0.023381094
2015-01-02 16:20:00,-0.000592531
2015-01-02 16:30:00,-0.003629559
2015-01-02 16:40:00,-0.020297308
2015-01-02 16:50:00,-0.02329659
2015-01-02 17:00:00,-0.011557179
2015-01-02 17:10:00,-0.003827537
2015-01-02 17:20:00,0.002446305
2015-01-02 17:30:00,0.06347151
2015-01-02 17:40:00,0.0020799842
2015-01-02 17:50:00,-0.0010105016
2015-01-02 18:00:00,-0.0019747913
2015-01-02 18:10:00,-0.07934664
2015-01-02 18:20:00,-0.048561532
2015-01-02 18:30:00,-0.056608092
