Time,RainAmout[mm/h]
2015-01-06 18:40:00,-0.04547976
2015-01-06 18:50:00,0.059578132
2015-01-06 19:00:00,-0.057243813
2015-01-06 19:10:00,-0.12262063
2015-01-06 19:20:00,-0.1009744
2015-01-06 19:30:00,0.057710867
2015-01-06 19:40:00,0.013735973
2015-01-06 19:50:00,-0.19106723
2015-01-06 20:00:00,-0.190733
2015-01-06 20:10:00,0.09216154
2015-01-06 20:20:00,0.00624526
2015-01-06 20:30:00,-0.18263069
2015-01-06 20:40:00,-0.21242289
2015-01-06 20:50:00,0.16730225
2015-01-06 21:00:00,-0.000868438
2015-01-06 21:10:00,-0.14600332
2015-01-06 21:20:00,-0.20194018
2015-01-06 21:30:00,0.19292004
2015-01-06 21:40:00,-0.034002583
2015-01-06 21:50:00,-0.18222222
2015-01-06 22:00:00,-0.2697796
2015-01-06 22:10:00,0.23091464
2015-01-06 22:20:00,0.007755011
2015-01-06 22:30:00,-0.14282957
2015-01-06 22:40:00,-0.29000455
2015-01-06 22:50:00,0.21177965
2015-01-06 23:00:00,0.03923838
2015-01-06 23:10:00,-0.12096265
2015-01-06 23:20:00,-0.252552
2015-01-06 23:30:00,0.22277308
2015-01-06 23:40:00,-0.030092658
2015-01-06 23:50:00,-0.18128406
2015-01-07 00:00:00,-0.2637622
2015-01-07 00:10:00,0.2340224
2015-01-07 00:20:00,0.039920155
2015-01-07 00:30:00,-0.18026735
2015-01-07 00:40:00,-0.32059067
2015-01-07 00:50:00,0.2343663
2015-01-07 01:00:00,0.026511272
2015-01-07 01:10:00,-0.23388848
2015-01-07 01:20:00,-0.28911108
2015-01-07 01:30:00,0.2852034
2015-01-07 01:40:00,0.020026928
2015-01-07 01:50:00,-0.23820548
2015-01-07 02:00:00,-0.30542052
2015-01-07 02:10:00,0.2885952
2015-01-07 02:20:00,-0.040967517
2015-01-07 02:30:00,-0.17573693
2015-01-07 02:40:00,-0.29170862
2015-01-07 02:50:00,0.31825122
2015-01-07 03:00:00,-0.01378438
2015-01-07 03:10:00,-0.0941779
2015-01-07 03:20:00,-0.21057604
2015-01-07 03:30:00,0.33519727
2015-01-07 03:40:00,-0.036281068
2015-01-07 03:50:00,-0.038176958
2015-01-07 04:00:00,-0.21815708
2015-01-07 04:10:00,0.27258864
2015-01-07 04:20:00,-0.07302137
2015-01-07 04:30:00,0.07727974
2015-01-07 04:40:00,0.055201534
2015-01-07 04:50:00,0.03376569
2015-01-07 05:00:00,-0.14875305
2015-01-07 05:10:00,-0.073417336
