Frequency,DateTime,Pmin,Pmax,PathLength,XStart,YStart,XEnd,YEnd,ID,Start_Concat,End_Concat,Time,PowerTLTMmax[dBm],PowerTLTMmin[dBm]
39.172,201106091715,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 17:15,5,3
39.172,201106091730,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 17:30,5,3
39.172,201106091745,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 17:45,5,3
39.172,201106091800,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 18:00,5,3
39.172,201106091815,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 18:15,5,3
39.172,201106091830,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 18:30,5,3
39.172,201106091845,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 18:45,5,3
39.172,201106091900,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 19:00,5,3
39.172,201106091915,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 19:15,5,3
39.172,201106091930,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 19:30,5,3
39.172,201106091945,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 19:45,5,3
39.172,201106092000,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 20:00,5,3
39.172,201106092015,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 20:15,5,3
39.172,201106092030,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 20:30,5,3
39.172,201106092045,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 20:45,5,3
39.172,201106092100,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 21:00,5,3
39.172,201106092115,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 21:15,5,3
39.172,201106092130,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 21:30,5,3
39.172,201106092145,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 21:45,5,3
39.172,201106092200,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 22:00,5,3
39.172,201106092215,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 22:15,5,3
39.172,201106092230,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 22:30,5,3
39.172,201106092245,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 22:45,5,3
39.172,201106092300,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 23:00,5,3
39.172,201106092315,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 23:15,5,3
39.172,201106092330,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 23:30,5,3
39.172,201106092345,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,09/06/2011 23:45,5,3
39.172,201106100000,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 00:00,5,3
39.172,201106100015,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 00:15,5,3
39.172,201106100030,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 00:30,5,3
39.172,201106100045,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 00:45,5,3
39.172,201106100100,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 01:00,5,3
39.172,201106100115,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 01:15,5,3
39.172,201106100130,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 01:30,5,3
39.172,201106100145,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 01:45,5,3
39.172,201106100200,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 02:00,5,3
39.172,201106100215,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 02:15,5,3
39.172,201106100230,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 02:30,5,3
39.172,201106100245,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 02:45,5,3
39.172,201106100300,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 03:00,5,3
39.172,201106100315,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 03:15,5,3
39.172,201106100330,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 03:30,5,3
39.172,201106100345,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 03:45,5,3
39.172,201106100400,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 04:00,5,3
39.172,201106100415,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 04:15,5,3
39.172,201106100430,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 04:30,5,3
39.172,201106100445,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 04:45,5,3
39.172,201106100500,-49.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 05:00,5,3
