Frequency,DateTime,Pmin,Pmax,PathLength,XStart,YStart,XEnd,YEnd,ID,Start_Concat,End_Concat,Time,PowerTLTMmax[dBm],PowerTLTMmin[dBm]
39.337,201106101800,-43.0,-42.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 18:00,5,3
39.337,201106101830,-68.0,-47.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 18:30,5,3
39.337,201106101845,-47.0,-44.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 18:45,5,3
39.337,201106101900,-45.0,-42.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 19:00,5,3
39.337,201106101915,-43.0,-42.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 19:15,5,3
39.337,201106101930,-43.0,-42.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 19:30,5,3
39.337,201106101945,-44.0,-42.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 19:45,5,3
39.337,201106102000,-43.0,-42.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 20:00,5,3
39.337,201106102015,-45.0,-43.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 20:15,5,3
39.337,201106102030,-44.0,-42.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 20:30,5,3
39.337,201106102045,-42.0,-42.0,2.79725,4.81929,52.42576,4.85128,52.44157,vINl-joOo,52.42576 4.81929,52.44157 4.85128,10/06/2011 20:45,5,3
