Time,PowerTLTMmax[dBm]_baseline,PowerTLTMmin[dBm]_baseline,PowerRLTMmax[dBm]_baseline,PowerRLTMmin[dBm]_baseline
2015-01-07 19:30:00,0.0,1.0,6.2,2.2
2015-01-07 19:45:00,0.0,0.0,7.8,13.8
2015-01-07 20:00:00,0.0,0.0,5.0,12.9
2015-01-07 20:15:00,0.0,0.0,4.4,3.5
2015-01-07 20:30:00,0.0,0.0,7.5,7.6
2015-01-07 20:45:00,3.0,5.0,21.9,33.6
2015-01-07 21:00:00,3.0,5.0,21.9,31.7
2015-01-07 21:15:00,1.0,4.0,19.1,32.9
2015-01-07 21:30:00,0.0,2.0,19.1,26.9
2015-01-07 21:45:00,0.0,0.0,14.4,22.9
2015-01-07 22:00:00,0.0,0.0,11.9,21.6
2015-01-07 22:15:00,0.0,0.0,11.3,18.5
2015-01-11 00:15:00,0.0,0.0,5.9,1.2
2015-01-11 00:15:00,0.0,0.0,0.0,0.0
2015-01-11 00:30:00,0.0,0.0,0.0,5.3
2015-01-11 00:45:00,5.0,6.0,19.1,32.9
2015-01-11 01:00:00,6.0,6.0,19.1,32.9
2015-01-11 01:15:00,6.0,6.0,19.1,32.9
2015-01-11 01:30:00,7.0,7.0,19.1,32.9
2015-01-11 01:45:00,7.0,7.0,19.1,32.9
2015-01-11 02:00:00,7.0,7.0,19.1,32.9
2015-01-11 02:15:00,7.0,7.0,19.1,27.6
2015-01-11 11:30:00,2.0,1.0,0.0,0.0
2015-01-11 11:45:00,1.0,1.0,0.0,0.0
2015-01-11 12:00:00,1.0,1.0,0.0,0.0
2015-01-11 12:15:00,0.0,0.0,0.0,0.0
2015-01-11 12:30:00,0.0,0.0,0.0,0.0
2015-01-11 12:45:00,0.0,0.0,0.0,0.0
2015-01-11 13:00:00,0.0,1.0,0.0,0.0
2015-01-11 13:15:00,0.0,0.0,0.0,0.0
2015-01-11 13:30:00,1.0,0.0,0.0,0.0
2015-01-11 13:45:00,0.0,0.0,0.0,0.0
2015-01-11 14:00:00,0.0,0.0,0.0,0.0
2015-01-11 14:15:00,0.0,0.0,0.0,0.0
2015-01-11 14:30:00,0.0,1.0,0.0,0.0
2015-01-11 14:45:00,0.0,0.0,0.0,0.0
2015-01-11 15:00:00,0.0,0.0,0.0,0.0
2015-01-11 15:15:00,0.0,0.0,0.0,0.0
2015-01-14 09:15:00,1.0,0.0,0.0,0.0
2015-01-14 09:30:00,0.0,0.0,0.0,0.0
2015-01-14 09:45:00,0.0,0.0,0.0,0.0
2015-01-14 10:00:00,0,0,0,0
2015-01-14 10:15:00,0,0,0,0
2015-01-14 10:30:00,0,0,0,0
2015-01-14 10:45:00,0,0,0,0
2015-01-14 11:00:00,0,0,0,0
2015-01-14 11:15:00,0,0,0,0
2015-01-14 11:30:00,0,0,0,0
2015-01-14 11:45:00,0,0,0,0
2015-01-14 12:00:00,0,0,0,0
2015-01-14 12:15:00,0,0,0,0
2015-01-14 12:30:00,0,0,0,0
2015-01-14 12:45:00,0,0,0,0
2015-01-14 13:00:00,0,0,0,0
2015-01-14 13:15:00,0,0,0,0
