Time,PowerTLTMmax[dBm]_baseline,PowerTLTMmin[dBm]_baseline,PowerRLTMmax[dBm]_baseline,PowerRLTMmin[dBm]_baseline
2015-11-30 00:15:00,0.0,0.0,0.0,0.0
2015-11-30 00:30:00,0.0,0.0,0.0,0.0
2015-11-30 00:45:00,0.0,0.0,0.0,0.0
2015-11-30 01:00:00,0.0,0.0,0.0,0.0
2015-11-30 01:15:00,0.0,0.0,0.0,0.0
2015-11-30 01:30:00,0.0,0.0,0.0,0.0
2015-11-30 01:45:00,0.0,0.0,0.0,0.0
2015-11-30 02:00:00,0.0,0.0,0.0,0.0
2015-11-30 02:15:00,0.0,0.0,0.0,0.0
2015-11-30 02:30:00,0.0,0.0,0.0,0.0
2015-11-30 02:45:00,0.0,0.0,0.0,0.0
2015-11-30 03:00:00,0.0,0.0,0.0,0.0
2015-11-30 03:15:00,0.0,0.0,0.0,0.0
2015-11-30 03:30:00,0.0,0.0,0.0,0.0
2015-11-30 03:45:00,0.0,0.0,0.0,0.0
2015-11-30 04:00:00,0.0,0.0,0.0,0.0
2015-11-30 04:15:00,0.0,0.0,0.0,0.0
2015-11-30 04:30:00,2.0,0.0,0.0,0.0
2015-11-30 04:45:00,2.0,0.0,0.0,0.0
2015-11-30 05:00:00,2.0,0.0,0.0,0.0
2015-11-30 05:15:00,2.0,0.0,0.0,0.0
2015-11-30 05:30:00,2.0,0.0,0.0,0.0
2015-11-30 05:45:00,2.0,0.0,0.0,0.0
2015-11-30 06:00:00,0.0,0.0,0.0,0.0
2015-11-30 06:15:00,1.0,0.0,0.0,0.0
2015-11-30 06:30:00,2.0,0.0,0.0,0.0
2015-11-30 06:45:00,2.0,0.0,0.0,0.0
2015-11-30 07:00:00,1.0,0.0,0.0,0.0
2015-11-30 07:15:00,2.0,0.0,0.0,0.0
2015-11-30 07:30:00,2.0,0.0,0.0,0.0
2015-11-30 07:45:00,1.0,0.0,0.0,0.0
2015-11-30 08:00:00,1.0,0.0,0.0,0.0
2015-11-30 08:15:00,0.0,0.0,0.0,0.0
2015-11-30 08:30:00,0.0,0.0,0.0,0.0
2015-11-30 08:45:00,3.0,0.0,0.0,0.0
2015-11-30 09:00:00,3.0,0.0,0.0,0.0
2015-11-30 09:15:00,3.0,1.0,0.0,0.0
2015-11-30 09:30:00,7.0,1.0,0.0,0.0
2015-11-30 09:45:00,7.0,1.0,0.0,0.0
2015-11-30 10:00:00,7.0,1.0,0.0,0.0
2015-11-30 10:15:00,4.0,1.0,0.0,0.0
2015-11-30 10:30:00,4.0,1.0,0.0,1.9
2015-11-30 10:45:00,5.0,1.0,0.0,1.9
2015-11-30 11:00:00,0.0,0.0,0.0,1.9
2015-11-30 11:15:00,5.0,0.0,0.0,1.9
2015-11-30 11:30:00,6.0,1.0,0.0,1.9
2015-11-30 11:45:00,7.0,2.0,0.0,1.9
2015-11-30 12:00:00,8.0,2.0,0.0,0.0
2015-11-30 12:15:00,8.0,2.0,0.0,1.9
2015-11-30 12:30:00,8.0,2.0,0.0,1.9
2015-11-30 12:45:00,7.0,2.0,0.0,0.9
2015-11-30 13:00:00,2.0,1.0,0.0,1.9
2015-11-30 13:15:00,2.0,0.0,0.0,1.9
2015-11-30 13:30:00,0.0,0.0,0.0,1.9
2015-11-30 13:45:00,0.0,1.0,0.0,1.9
2015-11-30 14:00:00,0.0,0.0,0.0,1.0
2015-11-30 14:15:00,1.0,0.0,0.0,1.0
2015-11-30 14:30:00,0.0,0.0,0.0,1.0
2015-11-30 14:45:00,1.0,0.0,0.0,0.0
2015-11-30 15:00:00,0.0,0.0,0.0,0.0
2015-11-30 15:15:00,0.0,0.0,0.0,0.0
2015-11-30 15:30:00,1.0,0.0,0.0,0.0
2015-11-30 15:45:00,1.0,0.0,0.0,0.0
2015-11-30 16:00:00,1.0,0.0,0.0,0.0
2015-11-30 16:15:00,1.0,0.0,0.0,0.0
2015-11-30 16:30:00,1.0,0.0,0.0,0.0
2015-11-30 16:45:00,1.0,0.0,0.0,0.0
2015-11-30 17:00:00,1.0,0.0,0.0,0.0
2015-11-30 17:15:00,1.0,0.0,0.0,0.0
2015-11-30 17:30:00,1.0,0.0,0.0,0.0
