NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,RFInputPower,MeanRxLevel1m,IdLogNum,TID,FarEndTID,FailureDescription,rain
SOEMTN,8171,1/2.1/1,2019-01-01 00:00:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 00:15:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 00:30:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 00:45:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 01:00:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 01:15:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 01:30:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 01:45:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 02:00:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 02:15:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.5,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 02:30:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 02:45:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 03:00:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 03:15:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 03:30:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 03:45:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.8,0.0,0,MINH,GIVS,-,0.0
SOEMTN,8171,1/2.1/1,2019-01-01 04:00:00,15,Near End,216491_harel tunnel jct.1,MINI-LINK CN510 R2,-,-33.5,0.0,0,MINH,GIVS,-,0.0
