NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,RFInputPower,MeanRxLevel1m,IdLogNum,TID,FarEndTID,FailureDescription,rain
SOEMTN,5834,1/3.1/1,2019-01-03 00:00:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-43.8,0.0,0,2896,976V,-,0.0
SOEMTN,5834,1/3.1/1,2019-01-03 00:15:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-44.2,0.0,0,2896,976V,-,0.0
SOEMTN,5834,1/3.1/1,2019-01-03 00:30:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-44.5,0.0,0,2896,976V,-,0.13685138866343832
SOEMTN,5834,1/3.1/1,2019-01-03 00:45:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-44.2,0.0,0,2896,976V,-,0.0
SOEMTN,5834,1/3.1/1,2019-01-03 01:00:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-44.2,0.0,0,2896,976V,-,0.0
SOEMTN,5834,1/3.1/1,2019-01-03 01:15:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-44.5,0.0,0,2896,976V,-,0.13685138866343832
SOEMTN,5834,1/3.1/1,2019-01-03 01:30:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-44.2,0.0,0,2896,976V,-,0.0
SOEMTN,5834,1/3.1/1,2019-01-03 01:45:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-47.0,0.0,0,2896,976V,-,1.1944965011604527
SOEMTN,5834,1/3.1/1,2019-01-03 02:00:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-48.9,0.0,0,2896,976V,-,1.9741334793497685
SOEMTN,5834,1/3.1/1,2019-01-03 02:15:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-44.5,0.0,0,2896,976V,-,0.13685138866343832
SOEMTN,5834,1/3.1/1,2019-01-03 02:30:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-44.5,0.0,0,2896,976V,-,0.13685138866343832
SOEMTN,5834,1/3.1/1,2019-01-03 02:45:00,15,Near End,920186_pardesiya.1,AMM 2PB,-,-43.8,0.0,0,2896,976V,-,0.0
