NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,RFInputPower,MeanRxLevel1m,IdLogNum,TID,FarEndTID,FailureDescription,rain
SOEMTN,8055,1/2.1/1,2019-01-02 00:00:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.9,0.0,0,57Z2,57Z1,-,0.07199015194238197
SOEMTN,8055,1/2.1/1,2019-01-02 00:15:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.9,0.0,0,57Z2,57Z1,-,0.07199015194238197
SOEMTN,8055,1/2.1/1,2019-01-02 00:30:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.3,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 00:45:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-51.7,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 01:00:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.0,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 01:15:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.6,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 01:30:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.6,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 01:45:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.6,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 02:00:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.6,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 02:15:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.0,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 02:30:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.3,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 02:45:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.0,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 03:00:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.6,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 03:15:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.6,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 03:30:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.0,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 03:45:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.3,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 04:00:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.6,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 04:15:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 04:30:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 04:45:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 05:00:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 05:15:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 05:30:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 05:45:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 06:00:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 06:15:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 06:30:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 06:45:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.9,0.0,0,57Z2,57Z1,-,0.07199015194238197
SOEMTN,8055,1/2.1/1,2019-01-02 07:00:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.9,0.0,0,57Z2,57Z1,-,0.07199015194238197
SOEMTN,8055,1/2.1/1,2019-01-02 07:15:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.6,0.0,0,57Z2,57Z1,-,0.0
SOEMTN,8055,1/2.1/1,2019-01-02 07:30:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.9,0.0,0,57Z2,57Z1,-,0.07199015194238197
SOEMTN,8055,1/2.1/1,2019-01-02 07:45:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.3,0.0,0,57Z2,57Z1,-,0.2515744186060751
SOEMTN,8055,1/2.1/1,2019-01-02 08:00:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-53.6,0.0,0,57Z2,57Z1,-,0.38258473089769807
SOEMTN,8055,1/2.1/1,2019-01-02 08:15:00,15,Near End,550591_orlove<--mtg k.arie.1,MINI-LINK CN510 R2,-,-52.9,0.0,0,57Z2,57Z1,-,0.07199015194238197
