NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,RFInputPower,MeanRxLevel1m,IdLogNum,TID,FarEndTID,FailureDescription,rain
SOEMTN,5671,1/2.1/1,2019-01-01 00:00:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 00:15:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 00:30:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 00:45:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 01:00:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 01:15:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 01:30:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 01:45:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 02:00:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 02:15:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 02:30:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 02:45:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-35.7,0.0,0,YB55,S38E,-,0.0
SOEMTN,5671,1/2.1/1,2019-01-01 03:00:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-35.7,0.0,0,YB55,S38E,-,0.0
SOEMTN,5671,1/2.1/1,2019-01-01 03:15:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-35.7,0.0,0,YB55,S38E,-,0.0
SOEMTN,5671,1/2.1/1,2019-01-01 03:30:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-35.7,0.0,0,YB55,S38E,-,0.0
SOEMTN,5671,1/2.1/1,2019-01-01 03:45:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-35.7,0.0,0,YB55,S38E,-,0.0
SOEMTN,5671,1/2.1/1,2019-01-01 04:00:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-36.0,0.0,0,YB55,S38E,-,0.05745163179063901
SOEMTN,5671,1/2.1/1,2019-01-01 04:15:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-35.7,0.0,0,YB55,S38E,-,0.0
SOEMTN,5671,1/2.1/1,2019-01-01 04:30:00,15,Near End,650705_ilaniya<--kfar kama.1,MLCN,-,-35.7,0.0,0,YB55,S38E,-,0.0
